id,status,duration,message
tests/test.py::test_get_users,passed,0.059058899991214275,
tests/test.py::test_get_users_paginated,passed,0.1211411000113003,
tests/test.py::test_get_user_with_posts,passed,0.06391979998443276,
tests/test.py::test_create_post,passed,0.11321809998480603,
tests/test.py::test_update_post,passed,0.22034569998504594,
tests/test.py::test_delete_post,passed,0.24070200003916398,
tests/test.py::test_get_user_not_found,passed,0.06653960002586246,
tests/test.py::test_create_post_user_not_found,passed,0.10907469998346642,
tests/test.py::test_create_post_blank_title,passed,0.008097600017208606,
tests/test.py::test_create_post_title_too_long,passed,0.0024061999865807593,
tests/test.py::test_create_post_content_too_long,passed,0.0023625000030733645,
tests/test.py::test_update_post_not_found,passed,0.11499719996936619,
tests/test.py::test_delete_post_not_found,passed,0.06340759998420253,
tests/test.py::test_reset_db_restores_initial_state,passed,0.7250445000245236,
tests/test.py::test_seed_db_with_custom_number,passed,0.017029999988153577,
tests/test.py::test_seed_db_max_limit,passed,1.1530597999808379,
tests/test.py::test_seed_db_invalid_limit,passed,0.0059689999907277524,
tests/test.py::test_get_users_paginated_invalid_values[page=0&limit=20],passed,0.0016131000011228025,
tests/test.py::test_get_users_paginated_invalid_values[page=-1&limit=20],passed,0.0018939999863505363,
tests/test.py::test_get_users_paginated_invalid_values[page=1&limit=0],passed,0.0016202999977394938,
tests/test.py::test_get_users_paginated_invalid_values[page=1&limit=-5],passed,0.002194400003645569,
tests/test.py::test_get_user_id_must_be_integer,passed,0.0025452999980188906,
tests/test.py::test_create_post_missing_required_fields[payload0-user_id],passed,0.0024595000431872904,
tests/test.py::test_create_post_missing_required_fields[payload1-title],passed,0.004192299966234714,
tests/test.py::test_create_post_missing_required_fields[payload2-content],passed,0.0021241999929770827,
tests/test.py::test_create_post_invalid_user_id_type,passed,0.002070999995339662,
tests/test.py::test_update_post_blank_title_should_fail,passed,0.11754829995334148,
tests/test.py::test_update_post_content_too_long_should_fail,passed,0.12200060003669932,
tests/test.py::test_update_post_id_must_be_integer,passed,0.0031017999863252044,
tests/test.py::test_delete_post_id_must_be_integer,passed,0.002039999992121011,
tests/test.py::test_delete_post_twice_second_attempt_should_fail,passed,0.2453768999548629,
tests/test.py::test_deleted_post_cannot_be_updated,passed,0.30267469998216256,
tests/test.py::test_invalid_seed_request_should_not_change_database,passed,0.004467900027520955,
tests/test_extended.py::test_health_response_has_typed_operational_fields,passed,0.0018471999792382121,
tests/test_extended.py::test_response_generates_valid_request_id,passed,0.00228459999198094,
tests/test_extended.py::test_response_preserves_supplied_request_id,passed,0.0017148000188171864,
tests/test_extended.py::test_error_injection_forces_server_error,passed,0.005145000002812594,
tests/test_extended.py::test_health_remains_available_during_error_injection,passed,0.0023618999985046685,
tests/test_extended.py::test_reset_disables_error_injection,passed,0.7013246999704279,
tests/test_extended.py::test_seed_accepts_minimum_user_count,passed,0.010198600008152425,
tests/test_extended.py::test_seed_is_deterministic,passed,0.1327744000009261,
tests/test_extended.py::test_seed_updates_pagination_metadata,passed,0.0980316000059247,
tests/test_extended.py::test_pagination_beyond_last_page_returns_empty_data,passed,0.053803599963430315,
tests/test_extended.py::test_pagination_accepts_maximum_limit,passed,0.056418799969833344,
tests/test_extended.py::test_pagination_rejects_limit_above_maximum,passed,0.0018857999821193516,
tests/test_extended.py::test_paginated_users_preserve_identifier_order,passed,0.06660140003077686,
tests/test_extended.py::test_user_posts_have_expected_schema,passed,0.061188200023025274,
tests/test_extended.py::test_create_post_increments_database_metrics,passed,0.11250119999749586,
tests/test_extended.py::test_create_post_accepts_maximum_title_length,passed,0.10414630000013858,
tests/test_extended.py::test_create_post_accepts_maximum_content_length,passed,0.1073768999776803,
tests/test_extended.py::test_create_post_rejects_empty_content,passed,0.003646700002718717,
tests/test_extended.py::test_create_post_rejects_malformed_json,passed,0.0020617999834939837,
tests/test_extended.py::test_update_post_accepts_maximum_title_length,passed,0.21329970000078902,
tests/test_extended.py::test_update_post_accepts_maximum_content_length,passed,0.2264939000015147,
tests/test_extended.py::test_update_post_rejects_missing_content,passed,0.002207399986218661,
tests/test_extended.py::test_delete_post_decrements_database_metrics,passed,0.18378670001402497,
tests/test_extended.py::test_missing_delete_does_not_change_database_metrics,passed,0.0659878000151366,
tests/test_extended.py::test_large_payload_accepts_minimum_size,passed,0.11639689997537062,
tests/test_extended.py::test_large_payload_rejects_non_integer_size,passed,0.001678299973718822,
tests/test_extended.py::test_large_payload_rejects_size_below_minimum,passed,0.001601699972525239,
tests/test_extended.py::test_slow_data_rejects_invalid_delay_values[0.49],passed,0.003094599989708513,
tests/test_extended.py::test_slow_data_rejects_invalid_delay_values[5.01],passed,0.0016144000110216439,
tests/test_extended.py::test_slow_data_rejects_invalid_delay_values[not-a-number],passed,0.002434500027447939,
tests/test_extended.py::test_openapi_documents_all_research_endpoints,passed,0.031013600004371256,
tests/test_extended.py::test_cors_preflight_allows_configured_frontend,passed,0.002045599976554513,
tests/test_extended.py::test_concurrent_read_requests_preserve_consistent_user,passed,0.0647453999845311,
tests/test_extended.py::test_reset_recreates_the_same_database_counts,passed,0.8472341999877244,
tests_generated/generated_test.py::test_get_api_health,passed,0.0014915999490767717,
tests_generated/generated_test.py::test_post_api_reset,passed,0.6066524999914691,
tests_generated/generated_test.py::test_post_api_seed,passed,0.018953399965539575,
tests_generated/generated_test.py::test_post_api_error_injection,passed,0.008314299979247153,
tests_generated/generated_test.py::test_get_api_users,passed,0.05926969996653497,
tests_generated/generated_test.py::test_get_api_users_paginated,passed,0.11887810000916943,
tests_generated/generated_test.py::test_get_api_users_user_id,passed,0.11784979997901246,
tests_generated/generated_test.py::test_post_api_posts,passed,0.21620279998751357,
tests_generated/generated_test.py::test_put_api_posts_post_id,passed,0.4150507000158541,
tests_generated/generated_test.py::test_delete_api_posts_post_id,passed,0.2406059000059031,
tests_generated/generated_test.py::test_get_api_slow_data,passed,1.5153106999932788,
tests_generated/generated_test.py::test_get_api_large_payload,passed,0.22717910003848374,
tests_generated/generated_test.py::test_get_api_metrics_db_size,passed,0.0032719000009819865,
